Decoder is open
Service Channel Read
266.8; 5635;-2957.8;
312.1; 4355;-2806.8;
-277.4; 3122;3261.3;
-129.3; 2015;-398.5;
35.0; 1102;-975.2;
51.9; 440.2;401.2;
172.5; 71.2;10.7;
215.6; 17.9;-18.5;
-241.4; 283.6;193.6;
262.0; 851.8;410.7;
310.2; 1687;-1807.2;
294.8; 2737;1044.6;
301.5; 3936;3005.4;
-289.7; 5210;-5196.0;
65.1; 6478;263.6;
48.3; 7662;7391.1;
-81.0; 8688;-7111.6;
88.7; 9492;-2891.1;
108.4; 10024;10666.3;
-35.3; 10249;-5673.0;
